source_taxon_name,source_taxon_path,source_taxon_path_ids,source_specimen_occurrence_id,source_specimen_institution_code,source_specimen_collection_code,source_specimen_catalog_number,source_specimen_life_stage_id,source_specimen_life_stage,source_specimen_physiological_state_id,source_specimen_physiological_state,source_specimen_body_part_id,source_specimen_body_part,source_specimen_sex_id,source_specimen_sex,source_specimen_basis_of_record,interaction_type,target_taxon_name,target_taxon_path,target_taxon_path_ids,target_specimen_occurrence_id,target_specimen_institution_code,target_specimen_collection_code,target_specimen_catalog_number,target_specimen_life_stage_id,target_specimen_life_stage,target_specimen_physiological_state_id,target_specimen_physiological_state,target_specimen_body_part_id,target_specimen_body_part,target_specimen_sex_id,target_specimen_sex,target_specimen_basis_of_record,latitude,longitude,event_date,study_citation,study_url,study_source_citation,study_source_archive_uri
Myrmicinosporidium durum,Biota | Eukaryota | Fungi | Eumycota | Chytridiomycota | Myrmicinosporidium | Myrmicinosporidium durum,WD:Q2382443 | WD:Q19088 | WD:Q764 | WD:Q12899838 | WD:Q473747 | WD:Q28854511 | WD:Q54371560,,,,,,,,,,,,,,pathogenOf,Leptothorax recedens,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Leptothorax | Leptothorax recedens,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:37745 | EOL:405006,,,,,,,,,,,,,,,,,"Sanchez-Pena, S.R., Buschinger, A., Humber, R.A., 1993. Myrmicinosporidium durum, an enigmatic fungal parasite of ants. J. Invert. Pathol. 61: 90-96.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Myrmicinosporidium durum,Biota | Eukaryota | Fungi | Eumycota | Chytridiomycota | Myrmicinosporidium | Myrmicinosporidium durum,WD:Q2382443 | WD:Q19088 | WD:Q764 | WD:Q12899838 | WD:Q473747 | WD:Q28854511 | WD:Q54371560,,,,,,,,,,,,,,pathogenOf,Leptothorax recedens,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Leptothorax | Leptothorax recedens,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:37745 | EOL:405006,,,,,,,,,,,,,,,,,"Sanchez-Pena, S.R., Buschinger, A., Humber, R.A., 1993. Myrmicinosporidium durum, an enigmatic fungal parasite of ants. J. Invert. Pathol. 61: 90-96.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Myrmicinosporidium durum,Biota | Eukaryota | Fungi | Eumycota | Chytridiomycota | Myrmicinosporidium | Myrmicinosporidium durum,WD:Q2382443 | WD:Q19088 | WD:Q764 | WD:Q12899838 | WD:Q473747 | WD:Q28854511 | WD:Q54371560,,,,,,,,,,,,,,pathogenOf,Leptothorax exilis,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Leptothorax | Leptothorax exilis,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:37745 | EOL:593865,,,,,,,,,,,,,,,,,"Sanchez-Pena, S.R., Buschinger, A., Humber, R.A., 1993. Myrmicinosporidium durum, an enigmatic fungal parasite of ants. J. Invert. Pathol. 61: 90-96.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Myrmicinosporidium durum,Biota | Eukaryota | Fungi | Eumycota | Chytridiomycota | Myrmicinosporidium | Myrmicinosporidium durum,WD:Q2382443 | WD:Q19088 | WD:Q764 | WD:Q12899838 | WD:Q473747 | WD:Q28854511 | WD:Q54371560,,,,,,,,,,,,,,pathogenOf,Leptothorax lichtensteini,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Leptothorax | Leptothorax lichtensteini,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:37745 | EOL:479875,,,,,,,,,,,,,,,,,"Sanchez-Pena, S.R., Buschinger, A., Humber, R.A., 1993. Myrmicinosporidium durum, an enigmatic fungal parasite of ants. J. Invert. Pathol. 61: 90-96.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Myrmicinosporidium durum,Biota | Eukaryota | Fungi | Eumycota | Chytridiomycota | Myrmicinosporidium | Myrmicinosporidium durum,WD:Q2382443 | WD:Q19088 | WD:Q764 | WD:Q12899838 | WD:Q473747 | WD:Q28854511 | WD:Q54371560,,,,,,,,,,,,,,pathogenOf,Leptothorax angustulus,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Leptothorax | Leptothorax angustulus,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:37745 | EOL:406667,,,,,,,,,,,,,,,,,"Sanchez-Pena, S.R., Buschinger, A., Humber, R.A., 1993. Myrmicinosporidium durum, an enigmatic fungal parasite of ants. J. Invert. Pathol. 61: 90-96.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Aspergillus flavus,Biota | Fungi | Ascomycota | Pezizomycotina | Eurotiomycetes | Eurotiomycetidae | Eurotiales | Trichocomaceae | Aspergillus | Aspergillus flavus,WORMS:1 | WORMS:4 | WORMS:21891 | WORMS:437297 | WORMS:437258 | WORMS:178082 | WORMS:100010 | WORMS:100048 | WORMS:100211 | WORMS:826545,,,,,,,,,,,,,,pathogenOf,Atta texana,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Atta | Atta texana,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1323108 | GBIF:5035741,,,,,,,,,,,,,,,,,"Steinhaus, E.A.; and Marsh, G.A.1967.Previously unreported accessions for diagnosis and new records.Journal of Invertebrate Pathology 9(3):436-438",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Fusarium solani,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Ascomycota | Sordariomycetes | Hypocreales | Nectriaceae | Fusarium | Fusarium solani,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5577 | EOL:2858320 | EOL:5645 | EOL:46711631 | EOL:16364 | EOL:203667,,,,,,,,,,,,,,hasHost,Atta texana,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Atta | Atta texana,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1323108 | GBIF:5035741,,,,,,,,,,,,,,,,,http://www.ncbi.nlm.nih.gov/nuccore/262285838,http://www.ncbi.nlm.nih.gov/nuccore/262285838,"Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)",https://zenodo.org/records/258189/files/millerse/Wardeh-et-al.-2015-v1.0.zip
Fusarium solani,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Ascomycota | Sordariomycetes | Hypocreales | Nectriaceae | Fusarium | Fusarium solani,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5577 | EOL:2858320 | EOL:5645 | EOL:46711631 | EOL:16364 | EOL:203667,,,,,,,,,,,,,,hasHost,Atta texana,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Atta | Atta texana,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1323108 | GBIF:5035741,,,,,,,,,,,,,,,,,http://www.ncbi.nlm.nih.gov/nuccore/262285857,http://www.ncbi.nlm.nih.gov/nuccore/262285857,"Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)",https://zenodo.org/records/258189/files/millerse/Wardeh-et-al.-2015-v1.0.zip
Attaphila fungicola,Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Hexapoda | Insecta | Pterygota | Neoptera | Polyneoptera | Blattodea | Blaberoidea | Blaberidae | Attaphilinae | Attaphila | Attaphila fungicola,ITIS:202423 | ITIS:914154 | ITIS:914155 | ITIS:914158 | ITIS:82696 | ITIS:563886 | ITIS:99208 | ITIS:100500 | ITIS:563890 | ITIS:914215 | ITIS:914219 | ITIS:666639 | ITIS:102419 | ITIS:666653 | ITIS:102412 | ITIS:666694,https://arctos.database.museum/guid/UTEP:Ento:16451,UTEP,Entomology,UTEP:Ento:16451,,,,,,,,,PreservedSpecimen,interactsWith,Atta texana,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Atta | Atta texana,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1323108 | GBIF:5035741,,,,,,,,,,,,,PreservedSpecimen,31.726268,-93.097261,1900-01-01T00:00:00Z,https://arctos.database.museum/guid/UTEP:Ento:16451,https://arctos.database.museum/guid/UTEP:Ento:16451,Natural History Collections managed by Arctos (https://arctosdb.org) accessed via https://vertnet.org .,https://github.com/globalbioticinteractions/vertnet/archive/a2fbb10c1497ce4a2726e9cd238530c531abe82c.zip
Myrmicinosporidium durum,Biota | Eukaryota | Fungi | Eumycota | Chytridiomycota | Myrmicinosporidium | Myrmicinosporidium durum,WD:Q2382443 | WD:Q19088 | WD:Q764 | WD:Q12899838 | WD:Q473747 | WD:Q28854511 | WD:Q54371560,,,,,,,,,,,,,,pathogenOf,Leptothorax affinis,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Leptothorax | Leptothorax affinis,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:37745 | EOL:406519,,,,,,,,,,,,,,,,,"Sanchez-Pena, S.R., Buschinger, A., Humber, R.A., 1993. Myrmicinosporidium durum, an enigmatic fungal parasite of ants. J. Invert. Pathol. 61: 90-96.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Myrmicinosporidium durum,Biota | Eukaryota | Fungi | Eumycota | Chytridiomycota | Myrmicinosporidium | Myrmicinosporidium durum,WD:Q2382443 | WD:Q19088 | WD:Q764 | WD:Q12899838 | WD:Q473747 | WD:Q28854511 | WD:Q54371560,,,,,,,,,,,,,,pathogenOf,Leptothorax tuberum tuberum,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Leptothorax | Leptothorax tuberum | Leptothorax tuberum tuberum,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:37745 | EOL:418586 | EOL:1263167,,,,,,,,,,,,,,,,,"Sanchez-Pena, S.R., Buschinger, A., Humber, R.A., 1993. Myrmicinosporidium durum, an enigmatic fungal parasite of ants. J. Invert. Pathol. 61: 90-96.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Myrmicinosporidium durum,Biota | Eukaryota | Fungi | Eumycota | Chytridiomycota | Myrmicinosporidium | Myrmicinosporidium durum,WD:Q2382443 | WD:Q19088 | WD:Q764 | WD:Q12899838 | WD:Q473747 | WD:Q28854511 | WD:Q54371560,,,,,,,,,,,,,,pathogenOf,Leptothorax racovitzai,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Leptothorax | Leptothorax racovitzai,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:37745 | EOL:405011,,,,,,,,,,,,,,,,,"Sanchez-Pena, S.R., Buschinger, A., Humber, R.A., 1993. Myrmicinosporidium durum, an enigmatic fungal parasite of ants. J. Invert. Pathol. 61: 90-96.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Myrmicinosporidium durum,Biota | Eukaryota | Fungi | Eumycota | Chytridiomycota | Myrmicinosporidium | Myrmicinosporidium durum,WD:Q2382443 | WD:Q19088 | WD:Q764 | WD:Q12899838 | WD:Q473747 | WD:Q28854511 | WD:Q54371560,,,,,,,,,,,,,,pathogenOf,Leptothorax racovitzai,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Leptothorax | Leptothorax racovitzai,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:37745 | EOL:405011,,,,,,,,,,,,,,,,,"Sanchez-Pena, S.R., Buschinger, A., Humber, R.A., 1993. Myrmicinosporidium durum, an enigmatic fungal parasite of ants. J. Invert. Pathol. 61: 90-96.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Myrmicinosporidium durum,Biota | Eukaryota | Fungi | Eumycota | Chytridiomycota | Myrmicinosporidium | Myrmicinosporidium durum,WD:Q2382443 | WD:Q19088 | WD:Q764 | WD:Q12899838 | WD:Q473747 | WD:Q28854511 | WD:Q54371560,,,,,,,,,,,,,,pathogenOf,Pheidole pallidula,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Pheidole | Pheidole pallidula,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:32986 | EOL:593708,,,,,,,,,,,,,,,,,"Sanchez-Pena, S.R., Buschinger, A., Humber, R.A., 1993. Myrmicinosporidium durum, an enigmatic fungal parasite of ants. J. Invert. Pathol. 61: 90-96.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Myrmecomyces annellisiae,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Ascomycota | unclassified Ascomycota | Myrmecomyces | Myrmecomyces annellisiae,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5577 | EOL:52236963 | EOL:100221 | EOL:998814,80b51baf-52f0-4d3b-87b1-13e88a69190e,FLAS,,FLAS-F-55591,,,,,,,,,PreservedSpecimen,hasHost,Solenopsis invicta,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Solenopsis | Solenopsis invicta,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:33045 | EOL:403244,,,,,,,,,,,,,PreservedSpecimen,,,1989-02-23T00:00:00Z,https://mycoportal.org/portal/collections/individual/index.php?occid=3218373,https://mycoportal.org/portal/collections/individual/index.php?occid=3218373,Mycology Collections Data Portal (MyCoPortal). https://mycoportal.org,https://github.com/globalbioticinteractions/mycoportal/archive/646fe260d16e7ae85451d1813a1df332e8525a8d.zip
Candida,Biota | Fungi | Ascomycota | Saccharomycotina | Saccharomycetes | Saccharomycetidae | Saccharomycetales | Saccharomycetales incertae sedis | Candida,WORMS:1 | WORMS:4 | WORMS:21891 | WORMS:437299 | WORMS:178164 | WORMS:178165 | WORMS:100018 | WORMS:437936 | WORMS:437947,360024e3-742e-407f-bb57-83cd5e5c19e2,BPI,,BPI 1109240,,,,,,,,,PreservedSpecimen,hasHost,Solenopsis invicta,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Solenopsis | Solenopsis invicta,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:33045 | EOL:403244,,,,,,,,,,,,,PreservedSpecimen,31.105178,-87.072192,1987-06-25T00:00:00Z,https://mycoportal.org/portal/collections/individual/index.php?occid=917576,https://mycoportal.org/portal/collections/individual/index.php?occid=917576,Mycology Collections Data Portal (MyCoPortal). https://mycoportal.org,https://github.com/globalbioticinteractions/mycoportal/archive/646fe260d16e7ae85451d1813a1df332e8525a8d.zip
Myrmecomyces annellisiae,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Ascomycota | unclassified Ascomycota | Myrmecomyces | Myrmecomyces annellisiae,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5577 | EOL:52236963 | EOL:100221 | EOL:998814,219743ed-c160-4d45-adef-0a157f431499,BPI,,BPI 1102636,,,,,,,,,PreservedSpecimen,hasHost,Solenopsis invicta,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Solenopsis | Solenopsis invicta,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:33045 | EOL:403244,,,,,,,,,,,,,PreservedSpecimen,30.079488,-82.06113,1989-02-23T00:00:00Z,https://mycoportal.org/portal/collections/individual/index.php?occid=910294,https://mycoportal.org/portal/collections/individual/index.php?occid=910294,Mycology Collections Data Portal (MyCoPortal). https://mycoportal.org,https://github.com/globalbioticinteractions/mycoportal/archive/646fe260d16e7ae85451d1813a1df332e8525a8d.zip
Pseudomonas aeruginosa,Bacteria | Proteobacteria | Gammaproteobacteria | Pseudomonadales | Pseudomonadaceae | Pseudomonas | Pseudomonas aeruginosa,GBIF:3 | GBIF:111 | GBIF:362 | GBIF:1474 | GBIF:5607 | GBIF:3219881 | GBIF:3223154,,,,,,,,,,,,,,parasiteOf,Solenopsis invicta,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Solenopsis | Solenopsis invicta,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:33045 | EOL:403244,,,,,,,,,,,,,,,,,"Gippet, J.M.W., Bates, O.K., Moulin, J. et al. The global risk of infectious disease emergence from giant land snail invasion and pet trade. Parasites Vectors 16, 363 (2023). https://doi.org/10.1186/s13071-023-06000-y. Accessed at <https://github.com/jhpoelen/Gippet2023_GiantLandSnails/archive/26bc8f39ed37574fe8a2cd914fd2a345a4689034.zip> on 11 Apr 2026.",https://doi.org/10.1186/s13071-023-06000-y,"Gippet, J.M.W., Bates, O.K., Moulin, J. et al. The global risk of infectious disease emergence from giant land snail invasion and pet trade. Parasites Vectors 16, 363 (2023). https://doi.org/10.1186/s13071-023-06000-y",https://github.com/jhpoelen/Gippet2023_GiantLandSnails/archive/26bc8f39ed37574fe8a2cd914fd2a345a4689034.zip
